SiteCode,Species,Length_mm,Wt_g,logW,logL,Date,HUC12Watershed
WF0-SW,Central Stoneroller,95,6.52,0.814247596,1.977723605,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,63,1.96,0.292256071,1.799340549,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,71,4.08,0.610660163,1.851258349,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,50,1.37,0.136720567,1.698970004,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,135,60.32,1.780461333,2.130333768,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,54,1.52,0.181843588,1.73239376,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,146,35,1.544068044,2.164352856,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,92,13.8,1.139879086,1.963787827,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,63,3.39,0.530199698,1.799340549,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,118,29.47,1.469380136,2.071882007,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,67,3.97,0.598790507,1.826074803,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,95,15.64,1.194236749,1.977723605,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,67,2.69,0.42975228,1.826074803,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,55,1.53,0.184691431,1.740362689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,59,1.9,0.278753601,1.770852012,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,72,4,0.602059991,1.857332496,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,119,34.54,1.538322333,2.075546961,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,58,1.68,0.225309282,1.763427994,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,56,1.58,0.198657087,1.748188027,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,90,14.47,1.160468531,1.954242509,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,46,0.96,-0.017728767,1.662757832,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,72,3.99,0.600972896,1.857332496,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,50,2.19,0.340444115,1.698970004,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,51,1.36,0.133538908,1.707570176,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,56,1.49,0.173186268,1.748188027,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,59,1.12,0.049218023,1.770852012,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,56,1.47,0.167317335,1.748188027,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,78,2.67,0.426511261,1.892094603,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,65,2.01,0.303196057,1.812913357,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,65,2.45,0.389166084,1.812913357,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,54,1.59,0.201397124,1.73239376,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,56,1.67,0.222716471,1.748188027,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,38,0.46,-0.337242168,1.579783597,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,70,3.7,0.568201724,1.84509804,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,55,1.69,0.227886705,1.740362689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,74,7.42,0.870403905,1.86923172,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,117,29.41,1.468495025,2.068185862,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,60,2.34,0.369215857,1.77815125,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,57,2.31,0.36361198,1.755874856,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,51,1.24,0.093421685,1.707570176,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,71,4.69,0.671172843,1.851258349,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,57,1.65,0.217483944,1.755874856,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,66,4.47,0.650307523,1.819543936,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,72,4.87,0.687528961,1.857332496,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,33,0.24,-0.619788758,1.51851394,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,62,2.71,0.432969291,1.792391689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,87,11.89,1.075181855,1.939519253,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,101,8.23,0.915399835,2.004321374,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,71,3.99,0.600972896,1.851258349,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,32,0.35,-0.455931956,1.505149978,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,71,4.12,0.614897216,1.851258349,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,87,4.94,0.693726949,1.939519253,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,154,44.46,1.647969458,2.187520721,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,58,1.76,0.245512668,1.763427994,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,133,55.99,1.748110467,2.123851641,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,70,4.25,0.62838893,1.84509804,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,55,1.59,0.201397124,1.740362689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,White Sucker,100,9.76,0.989449818,2,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,72,3.26,0.5132176,1.857332496,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,53,1.42,0.152288344,1.72427587,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,62,2.02,0.305351369,1.792391689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,57,1.91,0.281033367,1.755874856,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,64,2.57,0.409933123,1.806179974,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,73,3.56,0.551449998,1.86332286,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,62,1.91,0.281033367,1.792391689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,52,1.43,0.155336037,1.716003344,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,56,1.72,0.235528447,1.748188027,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,74,2.89,0.460897843,1.86923172,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,56,1.67,0.222716471,1.748188027,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,138,58.3,1.765668555,2.139879086,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,67,3.77,0.57634135,1.826074803,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,73,3.84,0.584331224,1.86332286,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,60,2.17,0.336459734,1.77815125,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,62,2.88,0.459392488,1.792391689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,59,1.99,0.298853076,1.770852012,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,54,1.58,0.198657087,1.73239376,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,132,28.36,1.452706227,2.120573931,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,55,1.62,0.209515015,1.740362689,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,125,20.42,1.310055738,2.096910013,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,54,1.57,0.195899652,1.73239376,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,73,3,0.477121255,1.86332286,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,129,19.72,1.294906911,2.11058971,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,62,4.6,0.662757832,1.792391689,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,49,1.5,0.176091259,1.69019608,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,64,3.14,0.496929648,1.806179974,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,66,2.1,0.322219295,1.819543936,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,52,1.4,0.146128036,1.716003344,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,52,1.3,0.113943352,1.716003344,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,50,1.3,0.113943352,1.698970004,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,67,3.7,0.568201724,1.826074803,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,65,3.1,0.491361694,1.812913357,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,53,1.3,0.113943352,1.72427587,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,97,10.2,1.008600172,1.986771734,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,76,3.8,0.579783597,1.880813592,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,58,1.9,0.278753601,1.763427994,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,45,0.8,-0.096910013,1.653212514,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,51,1.7,0.230448921,1.707570176,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,83,4.4,0.643452676,1.919078092,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,90,5.5,0.740362689,1.954242509,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,85,5.1,0.707570176,1.929418926,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,45,0.8,-0.096910013,1.653212514,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,54,1.4,0.146128036,1.73239376,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,39,0.7,-0.15490196,1.591064607,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,56,1.7,0.230448921,1.748188027,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,57,1.8,0.255272505,1.755874856,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,86,6.9,0.838849091,1.934498451,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,56,1.7,0.230448921,1.748188027,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,144,64.2,1.807535028,2.158362492,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,55,1.5,0.176091259,1.740362689,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,95,8.2,0.913813852,1.977723605,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,35,0.3,-0.522878745,1.544068044,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,60,2,0.301029996,1.77815125,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,86,5.2,0.716003344,1.934498451,6/13/2022,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,48,1.81,0.257678575,1.681241237,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Fathead Minnow,66,2.74,0.437750563,1.819543936,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,79,5.7,0.755874856,1.897627091,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,71,3.83,0.583198774,1.851258349,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,78,5.3,0.72427587,1.892094603,6/7/2024,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,66,5.7,0.755874856,1.819543936,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,58,2.19,0.340444115,1.763427994,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,86,5.2,0.716003344,1.934498451,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,52,1.33,0.123851641,1.716003344,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,90,5.52,0.741939078,1.954242509,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,92,9.98,0.999130541,1.963787827,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,43,0.65,-0.187086643,1.633468456,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,50,2.3,0.361727836,1.698970004,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,89,5.3,0.72427587,1.949390007,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,78,4.4,0.643452676,1.892094603,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,53,2.4,0.380211242,1.72427587,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,60,2.3,0.361727836,1.77815125,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,51,3.18,0.50242712,1.707570176,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,54,2.8,0.447158031,1.73239376,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,97,7.6,0.880813592,1.986771734,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,84,7.02,0.846337112,1.924279286,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,101,3.06,0.485721426,2.004321374,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,43,1.72,0.235528447,1.633468456,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,130,51.2,1.709269961,2.113943352,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,54,1.62,0.209515015,1.73239376,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,45,0.71,-0.148741651,1.653212514,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,73,4.05,0.607455023,1.86332286,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,84,12.5,1.096910013,1.924279286,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,66,4.2,0.62324929,1.819543936,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,56,2.04,0.309630167,1.748188027,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,96,7,0.84509804,1.982271233,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,55,2.13,0.328379603,1.740362689,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,56,3.5,0.544068044,1.748188027,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,78,4,0.602059991,1.892094603,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,60,2.44,0.387389826,1.77815125,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,63,2.41,0.382017043,1.799340549,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,66,3.34,0.523746467,1.819543936,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,142,36.58,1.563243701,2.152288344,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,56,1.1,0.041392685,1.748188027,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,90,6.47,0.810904281,1.954242509,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,48,2.15,0.33243846,1.681241237,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,73,8.73,0.941014244,1.86332286,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,136,34.94,1.543322901,2.133538908,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,60,3.94,0.595496222,1.77815125,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,52,1.42,0.152288344,1.716003344,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,56,1.7,0.230448921,1.748188027,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Green Sunfish,63,5.19,0.715167358,1.799340549,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,44,0.92,-0.036212173,1.643452676,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,47,1.03,0.012837225,1.672097858,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,54,1.65,0.217483944,1.73239376,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,50,1.69,0.227886705,1.698970004,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Creek Chub,67,3.72,0.57054294,1.826074803,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,61,2.29,0.359835482,1.785329835,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Central Stoneroller,85,4.9,0.69019608,1.929418926,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
WF0-SW,Blacknose Dace,57,2.21,0.344392274,1.755874856,6/9/2025,020502061207 Turtle Creek-West Branch Susquehanna River
